1.396305859860540011e+00,2.910266396890999197e-01,1.219824421685424543e-01,5.829012382729126945e-02,-9.564586726235103642e-01
7.082231406859444967e-01,-3.394436863397750637e-01,-1.693021264784969337e-01,-4.917125245046834459e-01,-8.734055706540292396e-01
1.096191727581661279e+00,3.046266620139945203e-01,1.391644779702183865e-01,-1.491006057477171742e+00,-6.305522981385180969e-01
-6.916698317350206127e-01,-2.479681262948052023e+00,4.498272888916477363e+00,6.958708644570363866e-01,8.695939868413992135e-01
2.123868885124070849e-01,2.344022245635597024e+00,-6.524190377585641798e+00,9.840030002456254810e-01,-7.832438567647398431e-01
